""	"word"	"tag"	"age"	"mlu"	"speaker"	"corpus"	"child"	"sent"	"lastsent"
"50453"	"your"	"pro"	"20.0"	"0.0"	"MOT"	"Rollins"	"me03"	"314"	"311"
"50454"	"your"	"pro"	"20.0"	"0.0"	"MOT"	"Rollins"	"me03"	"315"	"314"
"50455"	"yourself"	"pro"	"20.0"	"0.0"	"MOT"	"Rollins"	"me03"	"6"	"-1"
"50456"	"yourself"	"pro"	"20.0"	"0.0"	"MOT"	"Rollins"	"me03"	"7"	"6"
"50457"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"3"	"-1"
"50458"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"6"	"3"
"50459"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"18"	"6"
"50460"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"23"	"18"
"50461"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"24"	"23"
"50462"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"30"	"24"
"50463"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"31"	"30"
"50464"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"34"	"31"
"50465"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"67"	"34"
"50466"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"86"	"67"
"50467"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"124"	"86"
"50468"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"139"	"124"
"50469"	"a"	"det"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"140"	"139"
"50470"	"able"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"101"	"-1"
"50471"	"about"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"138"	"-1"
"50472"	"again"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"45"	"-1"
"50473"	"ahhah"	"co"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"4"	"-1"
"50474"	"ahhah"	"co"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"9"	"4"
"50475"	"ahhah"	"co"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"132"	"9"
"50476"	"ahhah"	"co"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"133"	"132"
"50477"	"ahhah"	"co"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"134"	"133"
"50478"	"ahhah"	"co"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"135"	"134"
"50479"	"ahhah"	"co"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"136"	"135"
"50480"	"all"	"qn"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"69"	"-1"
"50481"	"all"	"qn"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"130"	"69"
"50482"	"almost"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"102"	"-1"
"50483"	"almost"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"103"	"102"
"50484"	"and"	"coord"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"23"	"-1"
"50485"	"and"	"coord"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"59"	"23"
"50486"	"and"	"coord"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"69"	"59"
"50487"	"and"	"coord"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"119"	"69"
"50488"	"at"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"75"	"-1"
"50489"	"at"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"0"	"-1"
"50490"	"at"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"1"	"0"
"50491"	"at"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"26"	"1"
"50492"	"at"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"71"	"26"
"50493"	"at"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"116"	"71"
"50494"	"away"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"119"	"-1"
"50495"	"away"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"121"	"119"
"50496"	"babe"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"6"	"-1"
"50497"	"babe"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"15"	"6"
"50498"	"baby"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"14"	"-1"
"50499"	"baby"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"23"	"14"
"50500"	"baby"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"24"	"23"
"50501"	"baby"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"56"	"24"
"50502"	"baby"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"57"	"56"
"50503"	"baby"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"58"	"57"
"50504"	"baby"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"137"	"58"
"50505"	"back"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"41"	"-1"
"50506"	"back"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"84"	"41"
"50507"	"back"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"96"	"84"
"50508"	"be"	"aux"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"61"	"-1"
"50509"	"be"	"aux"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"75"	"61"
"50510"	"be"	"aux"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"80"	"75"
"50511"	"be"	"aux"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"102"	"80"
"50512"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"3"	"-1"
"50513"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"5"	"3"
"50514"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"6"	"5"
"50515"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"7"	"6"
"50516"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"8"	"7"
"50517"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"10"	"8"
"50518"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"11"	"10"
"50519"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"12"	"11"
"50520"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"14"	"12"
"50521"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"15"	"14"
"50522"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"18"	"15"
"50523"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"20"	"18"
"50524"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"23"	"20"
"50525"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"24"	"23"
"50526"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"29"	"24"
"50527"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"30"	"29"
"50528"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"33"	"30"
"50529"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"34"	"33"
"50530"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"42"	"34"
"50531"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"43"	"42"
"50532"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"49"	"43"
"50533"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"50"	"49"
"50534"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"56"	"50"
"50535"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"59"	"56"
"50536"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"60"	"59"
"50537"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"61"	"60"
"50538"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"62"	"61"
"50539"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"67"	"62"
"50540"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"71"	"67"
"50541"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"73"	"71"
"50542"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"75"	"73"
"50543"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"76"	"75"
"50544"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"77"	"76"
"50545"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"81"	"77"
"50546"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"94"	"81"
"50547"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"95"	"94"
"50548"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"100"	"95"
"50549"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"101"	"100"
"50550"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"108"	"101"
"50551"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"123"	"108"
"50552"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"124"	"123"
"50553"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"125"	"124"
"50554"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"128"	"125"
"50555"	"be"	"cop"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"140"	"128"
"50556"	"bear"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"6"	"-1"
"50557"	"bear"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"56"	"6"
"50558"	"bear"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"57"	"56"
"50559"	"bear"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"58"	"57"
"50560"	"beautiful"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"94"	"-1"
"50561"	"because"	"conj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"81"	"-1"
"50562"	"big"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"50"	"-1"
"50563"	"big_bird"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"43"	"-1"
"50564"	"bit"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"86"	"-1"
"50565"	"bit"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"139"	"86"
"50566"	"book"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"0"	"-1"
"50567"	"book"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"33"	"0"
"50568"	"book"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"41"	"33"
"50569"	"book"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"45"	"41"
"50570"	"book"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"72"	"45"
"50571"	"bottle"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"6"	"-1"
"50572"	"bottle"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"56"	"6"
"50573"	"boy"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"14"	"-1"
"50574"	"boy"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"15"	"14"
"50575"	"bunny"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"18"	"-1"
"50576"	"by"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"87"	"-1"
"50577"	"can"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"45"	"-1"
"50578"	"can"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"71"	"45"
"50579"	"can"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"79"	"71"
"50580"	"can"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"81"	"79"
"50581"	"can"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"87"	"81"
"50582"	"can"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"97"	"87"
"50583"	"catch"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"109"	"-1"
"50584"	"catch"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"110"	"109"
"50585"	"chi"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"8"	"-1"
"50586"	"chi"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"9"	"8"
"50587"	"chi"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"62"	"9"
"50588"	"chi"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"99"	"62"
"50589"	"color"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"94"	"-1"
"50590"	"cookie_monster"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"74"	"-1"
"50591"	"could"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"116"	"-1"
"50592"	"dear"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"127"	"-1"
"50593"	"dear"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"128"	"127"
"50594"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"1"	"-1"
"50595"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"28"	"1"
"50596"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"41"	"28"
"50597"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"51"	"41"
"50598"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"65"	"51"
"50599"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"66"	"65"
"50600"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"95"	"66"
"50601"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"114"	"95"
"50602"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"121"	"114"
"50603"	"do"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"130"	"121"
"50604"	"do"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"120"	"-1"
"50605"	"do"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"42"	"-1"
"50606"	"do"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"61"	"42"
"50607"	"do"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"74"	"61"
"50608"	"do"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"100"	"74"
"50609"	"drool"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"130"	"-1"
"50610"	"edge"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"69"	"-1"
"50611"	"else"	"post"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"29"	"-1"
"50612"	"else"	"post"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"71"	"29"
"50613"	"enough"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"44"	"-1"
"50614"	"face"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"3"	"-1"
"50615"	"face"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"55"	"3"
"50616"	"finger"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"86"	"-1"
"50617"	"finger"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"87"	"86"
"50618"	"fit"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"73"	"-1"
"50619"	"fit"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"76"	"-1"
"50620"	"fit"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"28"	"-1"
"50621"	"fit"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"48"	"28"
"50622"	"fit"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"64"	"48"
"50623"	"fit"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"66"	"64"
"50624"	"fit"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"78"	"66"
"50625"	"for"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"92"	"-1"
"50626"	"for"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"116"	"92"
"50627"	"from"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"116"	"-1"
"50628"	"from"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"119"	"116"
"50629"	"from"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"121"	"119"
"50630"	"fun"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"108"	"-1"
"50631"	"fun"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"124"	"108"
"50632"	"fun"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"140"	"124"
"50633"	"fun"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"73"	"-1"
"50634"	"fun"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"123"	"73"
"50635"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"82"	"-1"
"50636"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"89"	"82"
"50637"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"90"	"89"
"50638"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"91"	"90"
"50639"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"98"	"91"
"50640"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"104"	"98"
"50641"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"111"	"104"
"50642"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"115"	"111"
"50643"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"118"	"115"
"50644"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"119"	"118"
"50645"	"get"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"122"	"119"
"50646"	"glass"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"3"	"-1"
"50647"	"glass"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"55"	"3"
"50648"	"go"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"80"	"-1"
"50649"	"good"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"34"	"-1"
"50650"	"good"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"83"	"34"
"50651"	"good"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"92"	"83"
"50652"	"good"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"141"	"92"
"50653"	"good"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"117"	"-1"
"50654"	"grab"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"81"	"-1"
"50655"	"grab"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"97"	"81"
"50656"	"great"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"76"	"-1"
"50657"	"great"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"77"	"76"
"50658"	"hand"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"80"	"-1"
"50659"	"hand"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"84"	"80"
"50660"	"hand"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"85"	"84"
"50661"	"hand"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"97"	"85"
"50662"	"handsome"	"adj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"15"	"-1"
"50663"	"hang"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"117"	"-1"
"50664"	"have"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"116"	"-1"
"50665"	"have_to"	"mod"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"119"	"-1"
"50666"	"he"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"10"	"-1"
"50667"	"he"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"11"	"10"
"50668"	"he"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"12"	"11"
"50669"	"help"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"87"	"-1"
"50670"	"her"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"119"	"-1"
"50671"	"here"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"29"	"-1"
"50672"	"here"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"54"	"29"
"50673"	"here"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"71"	"54"
"50674"	"here"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"94"	"71"
"50675"	"here"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"105"	"94"
"50676"	"hey"	"co"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"79"	"-1"
"50677"	"his"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"6"	"-1"
"50678"	"his"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"56"	"6"
"50679"	"hold"	"v"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"52"	"-1"
"50680"	"home"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"0"	"-1"
"50681"	"home"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"71"	"0"
"50682"	"home"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"116"	"71"
"50683"	"i"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"9"	"-1"
"50684"	"i"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"15"	"9"
"50685"	"i"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"71"	"15"
"50686"	"i"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"80"	"71"
"50687"	"i"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"87"	"80"
"50688"	"i"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"113"	"87"
"50689"	"i"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"130"	"113"
"50690"	"if"	"conj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"48"	"-1"
"50691"	"if"	"conj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"64"	"48"
"50692"	"if"	"conj"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"116"	"64"
"50693"	"in"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"29"	"-1"
"50694"	"in"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"73"	"29"
"50695"	"in"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"94"	"73"
"50696"	"in"	"adv"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"140"	"94"
"50697"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"48"	"-1"
"50698"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"61"	"48"
"50699"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"64"	"61"
"50700"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"76"	"64"
"50701"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"78"	"76"
"50702"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"84"	"78"
"50703"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"85"	"84"
"50704"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"97"	"85"
"50705"	"in"	"prep"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"100"	"97"
"50706"	"it"	"n"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"68"	"-1"
"50707"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"1"	"-1"
"50708"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"23"	"1"
"50709"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"24"	"23"
"50710"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"28"	"24"
"50711"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"33"	"28"
"50712"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"34"	"33"
"50713"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"48"	"34"
"50714"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"52"	"48"
"50715"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"64"	"52"
"50716"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"66"	"64"
"50717"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"78"	"66"
"50718"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"81"	"78"
"50719"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"82"	"81"
"50720"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"85"	"82"
"50721"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"89"	"85"
"50722"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"90"	"89"
"50723"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"91"	"90"
"50724"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"93"	"91"
"50725"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"95"	"93"
"50726"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"96"	"95"
"50727"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"98"	"96"
"50728"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"101"	"98"
"50729"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"104"	"101"
"50730"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"109"	"104"
"50731"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"110"	"109"
"50732"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"111"	"110"
"50733"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"113"	"111"
"50734"	"it"	"pro"	""	"0.0"	"MOT"	"Rollins"	"jw03"	"115"	"113"
